,Unnamed: 0,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,CFID,CFPARAMS,SEASON
10,10,201582,Alexis Ajinca,1610612766,CHA,22.0,6,1,5,0.167,4.9,0.8,1.7,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.5,0.7,0.0,0.3,0.2,0.2,0.2,0.8,0.8,1.7,0.7,0,0,5,"201582,1610612766",2009
11,11,947,Allen Iverson,1610612755,PHI,35.0,28,10,18,0.357,30.9,4.9,11.3,0.43,0.3,0.9,0.36,3.7,4.7,0.794,0.6,2.3,2.8,4.0,2.3,0.7,0.1,0.8,1.7,3.7,13.8,-1.5,0,0,5,"947,1610612755",2009
12,12,202087,Alonzo Gee,1610612764,WAS,23.0,11,0,11,0.0,16.5,2.5,5.4,0.475,0.6,0.8,0.778,1.6,2.6,0.621,1.4,1.6,3.0,0.6,0.9,0.6,0.1,1.1,1.2,2.1,7.4,-0.5,1,0,5,"202087,1610612764",2009
13,13,2405,Amar'e Stoudemire,1610612756,PHX,27.0,82,54,28,0.659,34.6,8.6,15.4,0.557,0.0,0.1,0.167,5.9,7.7,0.771,2.8,6.1,8.9,1.0,2.6,0.6,1.0,1.3,3.4,5.8,23.1,3.9,31,0,5,"2405,1610612756",2009
14,14,101161,Amir Johnson,1610612761,TOR,23.0,82,40,42,0.488,17.7,2.5,4.1,0.623,0.0,0.0,0.0,1.2,1.8,0.638,1.9,2.9,4.8,0.6,0.8,0.5,0.8,0.3,3.1,1.8,6.2,0.6,2,0,5,"101161,1610612761",2009
15,15,2760,Anderson Varejao,1610612739,CLE,27.0,76,57,19,0.75,28.5,3.5,6.1,0.572,0.0,0.1,0.2,1.5,2.3,0.663,2.5,5.1,7.6,1.1,0.9,0.9,0.9,0.5,2.9,2.3,8.6,6.8,11,0,5,"2760,1610612739",2009
16,16,101154,Andray Blatche,1610612764,WAS,23.0,81,26,55,0.321,27.9,5.9,12.3,0.478,0.2,0.5,0.295,2.1,2.9,0.744,2.0,4.3,6.3,2.1,2.2,1.0,0.9,1.1,2.7,2.7,14.1,-3.5,16,0,5,"101154,1610612764",2009
17,17,2738,Andre Iguodala,1610612755,PHI,26.0,82,27,55,0.329,38.9,6.0,13.7,0.443,1.1,3.7,0.31,3.8,5.2,0.733,1.0,5.5,6.5,5.8,2.7,1.7,0.7,0.4,1.8,4.1,17.1,-3.1,11,0,5,"2738,1610612755",2009
18,18,1889,Andre Miller,1610612757,POR,34.0,82,50,32,0.61,30.5,4.9,11.1,0.445,0.2,1.0,0.2,3.9,4.8,0.821,1.0,2.3,3.2,5.4,2.1,1.1,0.1,0.9,2.1,3.5,14.0,3.6,9,0,5,"1889,1610612757",2009
19,19,200745,Andrea Bargnani,1610612761,TOR,24.0,80,39,41,0.488,35.0,6.7,14.3,0.47,1.5,4.1,0.372,2.3,2.9,0.774,1.3,4.9,6.2,1.2,1.5,0.3,1.4,0.5,2.7,2.7,17.2,-1.9,10,0,5,"200745,1610612761",2009
20,20,1905,Andrei Kirilenko,1610612762,UTA,29.0,58,37,21,0.638,29.0,4.2,8.3,0.506,0.4,1.5,0.292,3.0,4.0,0.744,1.3,3.2,4.6,2.7,1.4,1.4,1.2,0.3,1.8,3.0,11.9,4.1,1,0,5,"1905,1610612762",2009
21,21,2804,Andres Nocioni,1610612758,SAC,30.0,75,22,53,0.293,19.7,3.1,7.8,0.399,1.3,3.3,0.386,0.9,1.3,0.717,0.4,2.5,3.0,1.0,0.9,0.4,0.3,0.5,2.1,1.3,8.5,-2.1,0,0,5,"2804,1610612758",2009
22,22,101106,Andrew Bogut,1610612749,MIL,25.0,69,40,29,0.58,32.3,6.9,13.2,0.52,0.0,0.0,0.0,2.2,3.4,0.629,3.0,7.1,10.2,1.8,1.9,0.6,2.5,0.9,3.2,4.3,15.9,3.2,37,0,5,"101106,1610612749",2009
23,23,101115,Andrew Bynum,1610612747,LAL,22.0,65,47,18,0.723,30.4,6.0,10.6,0.57,0.0,0.0,0.0,3.0,4.0,0.739,2.7,5.6,8.3,1.0,1.8,0.5,1.4,0.8,3.0,3.1,15.0,4.2,21,0,5,"101115,1610612747",2009
24,24,2740,Andris Biedrins,1610612744,GSW,24.0,33,10,23,0.303,23.1,2.5,4.2,0.591,0.0,0.0,0.0,0.1,0.8,0.16,1.9,5.9,7.8,1.7,1.0,0.6,1.3,0.2,3.5,1.2,5.0,-3.8,1,0,5,"2740,1610612744",2009
25,25,1712,Antawn Jamison,1610612739,CLE,34.0,66,32,34,0.485,36.5,7.2,15.7,0.461,1.3,3.7,0.344,2.9,4.5,0.647,2.1,6.3,8.4,1.3,1.4,1.1,0.3,0.7,2.7,4.2,18.7,0.9,25,0,5,"1712,1610612739",2009
26,26,1853,Anthony Carter,1610612743,DEN,35.0,54,32,22,0.593,15.9,1.4,3.4,0.42,0.3,1.2,0.27,0.2,0.2,0.846,0.3,1.3,1.6,3.0,1.1,0.7,0.2,0.1,1.3,0.5,3.3,-0.6,0,0,5,"1853,1610612743",2009
27,27,1533,Anthony Johnson,1610612753,ORL,35.0,31,25,6,0.806,13.1,1.6,3.6,0.441,0.4,1.3,0.333,0.6,0.6,0.95,0.3,1.3,1.5,2.0,0.8,0.4,0.0,0.0,1.0,0.8,4.2,0.9,0,0,5,"1533,1610612753",2009
28,28,201627,Anthony Morrow,1610612744,GSW,24.0,69,24,45,0.348,29.2,4.8,10.2,0.468,2.0,4.4,0.456,1.5,1.7,0.886,0.9,2.9,3.8,1.5,1.2,0.9,0.2,0.5,2.3,1.5,13.0,-0.9,3,0,5,"201627,1610612744",2009
29,29,1515,Anthony Parker,1610612739,CLE,35.0,81,61,20,0.753,28.3,2.5,5.9,0.434,1.3,3.2,0.414,0.9,1.2,0.789,0.4,2.5,2.9,1.9,0.9,0.8,0.2,0.1,1.9,1.3,7.3,5.0,0,0,5,"1515,1610612739",2009
30,30,201576,Anthony Randolph,1610612744,GSW,20.0,33,11,22,0.333,22.7,4.2,9.4,0.443,0.0,0.2,0.2,3.3,4.1,0.801,2.2,4.3,6.5,1.3,1.5,0.8,1.5,0.8,2.8,3.0,11.6,-2.3,5,0,5,"201576,1610612744",2009
31,31,201229,Anthony Tolliver,1610612744,GSW,25.0,46,17,29,0.37,31.0,4.2,9.8,0.43,1.1,3.3,0.329,2.2,2.9,0.769,1.8,5.1,7.0,1.9,1.0,0.7,0.7,0.4,2.8,2.4,11.7,-0.2,12,0,5,"201229,1610612744",2009
32,32,101120,Antoine Wright,1610612761,TOR,26.0,67,32,35,0.478,20.8,2.4,6.0,0.406,0.9,2.6,0.335,0.8,1.1,0.688,0.6,2.3,2.8,1.1,0.9,0.4,0.2,0.3,2.0,0.9,6.5,0.0,0,0,5,"101120,1610612761",2009
33,33,202079,Antonio Anderson,1610612760,OKC,25.0,1,0,1,0.0,14.6,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,0,0,5,"202079,1610612760",2009
34,34,686,Antonio McDyess,1610612759,SAS,35.0,77,46,31,0.597,21.0,2.7,5.6,0.479,0.0,0.0,0.0,0.5,0.7,0.632,1.9,4.0,5.9,1.1,1.0,0.6,0.4,0.1,1.9,1.0,5.8,2.8,3,0,5,"686,1610612759",2009
35,35,201167,Arron Afflalo,1610612743,DEN,24.0,82,53,29,0.646,27.1,3.3,7.1,0.465,1.3,3.0,0.434,0.9,1.2,0.735,0.7,2.4,3.1,1.7,0.9,0.6,0.4,0.6,2.7,1.0,8.8,2.2,1,0,5,"201167,1610612743",2009
36,36,201948,Austin Daye,1610612765,DET,22.0,69,22,47,0.319,13.3,2.0,4.3,0.464,0.4,1.4,0.305,0.7,0.8,0.821,0.5,2.0,2.5,0.5,0.7,0.4,0.4,0.2,1.7,0.7,5.1,-1.7,1,0,5,"201948,1610612765",2009
37,37,1884,Baron Davis,1610612746,LAC,31.0,75,27,48,0.36,33.6,5.5,13.5,0.406,1.1,3.9,0.277,3.2,3.9,0.821,0.7,2.9,3.5,8.0,2.8,1.7,0.6,0.8,2.8,3.3,15.3,-2.6,18,1,5,"1884,1610612746",2009
38,38,2732,Ben Gordon,1610612765,DET,27.0,62,18,44,0.29,27.9,4.7,11.3,0.416,1.2,3.8,0.321,3.2,3.7,0.861,0.4,1.5,1.9,2.7,1.9,0.8,0.1,0.4,2.4,3.1,13.8,-3.1,0,0,5,"2732,1610612765",2009
39,39,1112,Ben Wallace,1610612765,DET,35.0,69,25,44,0.362,28.6,2.3,4.2,0.541,0.0,0.0,0.0,0.9,2.3,0.406,3.6,5.1,8.7,1.5,0.9,1.2,1.2,0.3,1.9,2.2,5.5,-0.7,4,0,5,"1112,1610612765",2009
40,40,2757,Beno Udrih,1610612758,SAC,27.0,79,24,55,0.304,31.4,5.3,10.6,0.493,0.9,2.5,0.377,1.5,1.8,0.837,0.5,2.3,2.8,4.7,1.7,1.1,0.1,0.3,2.1,1.6,12.9,-2.2,6,1,5,"2757,1610612758",2009
41,41,201628,Bobby Brown,1610612746,LAC,25.0,45,14,31,0.311,11.5,2.0,5.3,0.371,0.6,2.2,0.265,0.3,0.3,0.867,0.2,0.6,0.8,2.0,1.0,0.3,0.0,0.2,0.9,0.6,4.8,-2.0,0,0,5,"201628,1610612746",2009
42,42,2250,Bobby Simmons,1610612751,NJN,30.0,23,2,21,0.087,17.2,1.8,5.1,0.359,0.9,2.7,0.317,0.8,0.9,0.9,0.5,2.3,2.7,0.7,0.8,0.7,0.1,0.2,2.3,1.0,5.3,-1.9,0,0,5,"2250,1610612751",2009
43,43,2564,Boris Diaw,1610612766,CHA,28.0,82,44,38,0.537,35.4,4.5,9.4,0.483,0.8,2.5,0.32,1.4,1.8,0.769,1.6,3.6,5.2,4.0,2.2,0.7,0.7,0.4,2.7,1.9,11.3,1.9,5,0,5,"2564,1610612766",2009
44,44,1802,Brad Miller,1610612741,CHI,34.0,82,41,41,0.5,23.8,3.0,7.1,0.43,0.5,1.6,0.28,2.2,2.7,0.827,1.0,3.9,4.9,1.9,1.3,0.5,0.4,0.4,2.3,2.5,8.8,-0.3,7,0,5,"1802,1610612741",2009
45,45,101138,Brandon Bass,1610612753,ORL,25.0,50,38,12,0.76,13.0,2.4,4.7,0.511,0.0,0.0,0.0,1.0,1.3,0.825,1.1,1.5,2.5,0.4,0.6,0.2,0.5,0.3,1.4,1.0,5.8,0.9,0,0,5,"101138,1610612753",2009
46,46,201943,Brandon Jennings,1610612749,MIL,20.0,82,46,36,0.561,32.6,5.5,14.8,0.371,1.8,4.7,0.374,2.7,3.3,0.817,0.6,2.8,3.4,5.7,2.4,1.3,0.2,0.9,2.3,2.6,15.5,1.4,2,0,5,"201943,1610612749",2009
47,47,200750,Brandon Roy,1610612757,POR,25.0,65,42,23,0.646,37.2,7.6,16.0,0.473,1.1,3.4,0.33,5.3,6.8,0.78,1.1,3.3,4.4,4.7,2.0,0.9,0.2,0.7,2.1,5.3,21.5,3.8,1,0,5,"200750,1610612757",2009
48,48,201575,Brandon Rush,1610612754,IND,24.0,82,32,50,0.39,30.4,3.6,8.6,0.423,1.5,3.7,0.411,0.7,1.1,0.629,0.5,3.7,4.2,1.4,1.1,0.7,0.8,0.4,1.9,1.1,9.4,-2.4,4,0,5,"201575,1610612754",2009
49,49,2217,Brendan Haywood,1610612742,DAL,30.0,77,37,40,0.481,30.6,3.6,6.4,0.562,0.0,0.0,0.0,2.0,3.2,0.62,3.6,5.7,9.3,0.6,1.3,0.3,2.1,0.8,2.7,2.8,9.1,0.6,19,0,5,"2217,1610612742",2009
50,50,2073,Brian Cardinal,1610612750,MIN,33.0,29,4,25,0.138,9.2,0.5,1.2,0.389,0.1,0.3,0.333,0.6,0.6,0.944,0.2,0.8,1.0,0.8,0.2,0.3,0.1,0.0,1.9,0.8,1.7,-2.0,0,0,5,"2073,1610612750",2009
51,51,2567,Brian Cook,1610612745,HOU,29.0,14,6,8,0.429,3.2,0.5,1.6,0.304,0.1,0.6,0.222,0.4,0.5,0.714,0.1,0.6,0.6,0.1,0.4,0.0,0.1,0.0,0.4,0.4,1.5,-2.1,0,0,5,"2567,1610612745",2009
52,52,2243,Brian Scalabrine,1610612738,BOS,32.0,52,32,20,0.615,9.1,0.6,1.6,0.341,0.3,0.9,0.327,0.1,0.1,0.667,0.2,0.8,0.9,0.5,0.3,0.2,0.1,0.0,1.1,0.3,1.5,-1.2,0,0,5,"2243,1610612738",2009
53,53,1730,Brian Skinner,1610612746,LAC,34.0,16,5,11,0.313,7.7,0.6,1.6,0.4,0.0,0.0,0.0,0.4,0.5,0.75,0.6,1.1,1.7,0.0,0.4,0.2,0.3,0.1,1.3,0.6,1.6,-2.6,0,0,5,"1730,1610612746",2009
54,54,201572,Brook Lopez,1610612751,NJN,22.0,82,12,70,0.146,36.9,6.9,13.8,0.499,0.0,0.0,0.0,5.1,6.2,0.817,3.3,5.4,8.6,2.3,2.5,0.7,1.7,1.0,3.1,4.8,18.8,-7.3,33,0,5,"201572,1610612751",2009
55,55,201957,Byron Mullens,1610612760,OKC,21.0,13,10,3,0.769,4.2,0.5,1.5,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.8,0.1,0.3,0.2,0.0,0.1,1.0,0.0,1.1,-2.5,0,0,5,"201957,1610612760",2009
56,56,101139,CJ Miles,1610612762,UTA,23.0,63,42,21,0.667,23.8,3.8,8.9,0.429,1.2,3.4,0.341,1.0,1.5,0.695,0.7,2.0,2.7,1.7,1.3,0.9,0.3,0.4,3.0,1.4,9.9,2.6,0,0,5,"101139,1610612762",2009
57,57,201228,CJ Watson,1610612744,GSW,26.0,65,18,47,0.277,27.5,3.8,8.1,0.468,0.7,2.2,0.31,2.0,2.6,0.771,0.4,2.2,2.6,2.8,1.1,1.6,0.1,0.3,1.9,2.3,10.3,0.0,0,0,5,"201228,1610612744",2009
58,58,201171,Carl Landry,1610612758,SAC,26.0,80,34,46,0.425,30.9,6.2,11.6,0.536,0.0,0.0,0.333,4.3,5.3,0.806,2.4,3.5,5.9,0.8,1.7,0.7,0.8,1.4,2.9,4.4,16.8,-1.2,7,0,5,"201171,1610612758",2009
59,59,2306,Carlos Arroyo,1610612748,MIA,30.0,72,43,29,0.597,22.0,2.5,5.2,0.475,0.1,0.3,0.28,1.1,1.3,0.844,0.4,1.4,1.8,3.1,0.8,0.5,0.1,0.2,1.4,1.3,6.1,0.8,1,0,5,"2306,1610612748",2009
60,60,2430,Carlos Boozer,1610612762,UTA,28.0,78,50,28,0.641,34.3,7.9,14.1,0.562,0.0,0.0,0.0,3.7,4.9,0.742,2.3,8.9,11.2,3.2,2.7,1.1,0.5,1.2,3.5,3.6,19.5,3.3,55,0,5,"2430,1610612762",2009
61,61,2568,Carlos Delfino,1610612749,MIL,27.0,75,42,33,0.56,30.4,4.0,9.8,0.408,1.8,4.9,0.367,1.2,1.6,0.782,0.7,4.6,5.3,2.7,1.6,1.1,0.3,0.5,1.8,1.3,11.0,1.5,4,0,5,"2568,1610612749",2009
62,62,2546,Carmelo Anthony,1610612743,DEN,26.0,69,45,24,0.652,38.2,10.0,21.8,0.458,0.9,2.7,0.316,7.4,8.9,0.83,2.2,4.4,6.6,3.2,3.0,1.3,0.4,1.6,3.3,6.6,28.2,4.1,10,0,5,"2546,1610612743",2009
63,63,2406,Caron Butler,1610612742,DAL,30.0,74,35,39,0.473,37.6,6.1,14.2,0.428,0.6,2.0,0.29,3.6,4.3,0.838,1.4,4.8,6.2,2.1,2.2,1.6,0.3,0.9,2.6,2.9,16.3,-0.3,9,0,5,"2406,1610612742",2009
64,64,201858,Cartier Martin,1610612764,WAS,25.0,18,5,13,0.278,21.7,2.8,7.6,0.368,0.9,2.7,0.347,1.3,1.7,0.8,1.4,2.4,3.8,0.9,1.1,0.6,0.1,0.3,2.7,1.8,7.8,-0.1,0,0,5,"201858,1610612764",2009
65,65,202132,Cedric Jackson,1610612764,WAS,24.0,12,11,1,0.917,6.2,0.5,1.7,0.3,0.1,0.5,0.167,0.6,1.0,0.583,0.2,0.5,0.7,1.2,0.9,0.3,0.2,0.3,0.6,0.7,1.7,-0.8,0,0,5,"202132,1610612764",2009
66,66,101112,Channing Frye,1610612756,PHX,27.0,81,54,27,0.667,27.0,3.9,8.7,0.451,2.1,4.8,0.439,1.2,1.5,0.81,0.8,4.5,5.3,1.4,0.9,0.8,0.9,0.2,3.2,1.4,11.2,4.5,4,0,5,"101112,1610612756",2009
67,67,101236,Charles Hayes,1610612745,HOU,27.0,82,42,40,0.512,21.6,2.0,4.0,0.489,0.0,0.0,0.0,0.4,0.8,0.545,1.8,3.8,5.7,1.7,0.9,0.9,0.5,0.7,2.7,1.1,4.4,0.0,4,0,5,"101236,1610612745",2009
68,68,2294,Charlie Bell,1610612749,MIL,31.0,71,37,34,0.521,22.7,2.4,6.2,0.381,1.0,2.8,0.365,0.7,0.9,0.716,0.4,1.4,1.9,1.5,0.8,0.5,0.2,0.4,1.9,1.1,6.5,0.4,0,0,5,"2294,1610612749",2009
69,69,101111,Charlie Villanueva,1610612765,DET,25.0,78,27,51,0.346,23.7,4.7,10.6,0.439,1.3,3.6,0.351,1.4,1.7,0.815,1.1,3.6,4.7,0.7,0.9,0.6,0.7,0.3,2.9,1.3,11.9,-3.6,2,0,5,"101111,1610612765",2009
70,70,201978,Chase Budinger,1610612745,HOU,22.0,74,38,36,0.514,20.1,3.4,7.6,0.441,1.2,3.4,0.369,0.9,1.2,0.77,0.5,2.5,3.0,1.2,0.6,0.5,0.1,0.4,1.1,1.0,8.9,0.0,2,0,5,"201978,1610612745",2009
71,71,1497,Chauncey Billups,1610612743,DEN,33.0,73,50,23,0.685,34.1,5.5,13.2,0.418,2.2,5.6,0.386,6.4,7.0,0.91,0.3,2.8,3.1,5.6,2.4,1.1,0.1,0.8,2.1,4.5,19.5,2.9,4,0,5,"1497,1610612743",2009
72,72,2365,Chris Andersen,1610612743,DEN,31.0,76,49,27,0.645,22.3,1.9,3.3,0.566,0.0,0.0,0.0,2.2,3.1,0.695,1.9,4.4,6.4,0.4,0.8,0.6,1.9,0.2,2.3,2.4,5.9,4.4,4,0,5,"2365,1610612743",2009
73,73,2547,Chris Bosh,1610612761,TOR,26.0,70,35,35,0.5,36.1,8.6,16.5,0.518,0.1,0.3,0.364,6.7,8.4,0.797,2.9,7.9,10.8,2.4,2.4,0.6,1.0,1.1,2.4,6.5,24.0,0.1,49,0,5,"2547,1610612761",2009
74,74,201604,Chris Douglas-Roberts,1610612751,NJN,23.0,67,12,55,0.179,25.8,3.8,8.6,0.445,0.2,0.8,0.259,2.0,2.3,0.847,0.7,2.3,3.0,1.4,1.4,0.8,0.3,0.9,1.5,1.7,9.8,-5.4,2,0,5,"201604,1610612751",2009
75,75,2768,Chris Duhon,1610612752,NYK,27.0,67,25,42,0.373,30.9,2.5,6.7,0.373,1.3,3.9,0.349,1.0,1.4,0.716,0.4,2.2,2.7,5.6,1.6,0.9,0.0,0.2,1.2,1.3,7.4,-2.1,2,0,5,"2768,1610612752",2009
76,76,201805,Chris Hunter,1610612744,GSW,25.0,60,19,41,0.317,13.0,1.8,3.6,0.502,0.0,0.1,0.0,0.9,1.2,0.754,0.9,1.9,2.8,0.6,0.5,0.2,0.6,0.4,2.2,1.1,4.5,0.0,1,0,5,"201805,1610612744",2009
77,77,2549,Chris Kaman,1610612746,LAC,28.0,76,29,47,0.382,34.3,7.8,15.8,0.49,0.0,0.1,0.0,3.0,4.0,0.749,2.4,6.8,9.3,1.6,2.9,0.5,1.2,0.9,2.8,3.3,18.5,-3.8,33,0,5,"2549,1610612746",2009
78,78,101108,Chris Paul,1610612740,NOH,25.0,45,23,22,0.511,38.1,7.0,14.2,0.493,1.2,2.8,0.409,3.6,4.2,0.847,0.4,3.8,4.2,10.7,2.5,2.1,0.2,0.4,2.6,5.5,18.7,0.2,23,1,5,"101108,1610612740",2009
79,79,200809,Chris Quinn,1610612751,NJN,26.0,25,4,21,0.16,8.9,0.8,2.2,0.357,0.4,1.3,0.313,0.2,0.2,1.0,0.0,0.6,0.6,1.2,0.4,0.4,0.0,0.1,0.6,0.6,2.2,-1.8,0,0,5,"200809,1610612751",2009
80,80,201181,Chris Richard,1610612741,CHI,25.0,18,7,11,0.389,12.4,0.8,1.6,0.517,0.0,0.0,0.0,0.4,0.6,0.636,1.1,2.2,3.3,0.4,0.8,0.4,0.2,0.2,2.8,0.4,2.1,-1.6,0,0,5,"201181,1610612741",2009
81,81,2404,Chris Wilcox,1610612765,DET,27.0,34,9,25,0.265,13.0,1.9,3.5,0.525,0.0,0.0,0.0,0.8,1.5,0.5,1.3,2.1,3.4,0.4,1.1,0.4,0.4,0.1,1.9,1.4,4.5,-4.3,1,0,5,"2404,1610612765",2009
82,82,1088,Chucky Atkins,1610612765,DET,35.0,40,15,25,0.375,16.1,1.4,3.9,0.363,0.6,1.8,0.301,0.6,0.7,0.926,0.1,0.6,0.7,2.3,0.8,0.4,0.0,0.1,1.3,0.9,4.0,-1.4,0,0,5,"1088,1610612765",2009
83,83,201207,Coby Karl,1610612744,GSW,27.0,7,2,5,0.286,16.2,1.6,4.6,0.344,0.3,1.6,0.182,0.6,0.9,0.667,0.6,2.0,2.6,2.1,1.4,0.4,0.1,0.3,2.0,0.9,4.0,-4.1,0,0,5,"201207,1610612744",2009
84,84,201147,Corey Brewer,1610612750,MIN,24.0,82,15,67,0.183,30.3,5.0,11.6,0.431,1.0,2.9,0.346,2.0,3.1,0.648,0.9,2.5,3.4,2.4,2.0,1.4,0.4,0.7,2.7,2.6,13.0,-6.2,1,0,5,"201147,1610612750",2009
85,85,1894,Corey Maggette,1610612744,GSW,30.0,70,21,49,0.3,29.7,6.5,12.7,0.516,0.2,0.7,0.26,6.6,7.9,0.835,1.3,4.0,5.3,2.5,2.4,0.7,0.1,1.2,3.3,5.5,19.8,-4.1,5,0,5,"1894,1610612744",2009
86,86,201584,Courtney Lee,1610612751,NJN,24.0,71,11,60,0.155,33.5,4.8,10.9,0.436,1.1,3.2,0.338,1.9,2.2,0.869,0.8,2.7,3.5,1.7,1.1,1.3,0.3,0.6,1.8,1.6,12.5,-5.9,0,0,5,"201584,1610612751",2009
87,87,200783,Craig Smith,1610612746,LAC,26.0,75,25,50,0.333,16.4,3.0,5.3,0.569,0.0,0.1,0.2,1.8,2.8,0.635,1.3,2.5,3.8,1.1,1.2,0.4,0.3,0.6,2.6,2.1,7.8,-1.2,1,0,5,"200783,1610612746",2009
88,88,201571,D.J. Augustin,1610612766,CHA,22.0,80,43,37,0.538,18.4,2.1,5.4,0.386,0.9,2.2,0.393,1.3,1.6,0.779,0.1,1.1,1.2,2.4,0.9,0.6,0.1,0.6,1.6,1.5,6.4,0.2,0,0,5,"201571,1610612766",2009
89,89,2788,DJ Mbenga,1610612747,LAL,29.0,49,33,16,0.673,7.2,1.0,2.1,0.466,0.0,0.0,0.0,0.2,0.4,0.474,0.7,1.1,1.8,0.2,0.3,0.1,0.6,0.1,1.1,0.4,2.1,-0.7,1,0,5,"2788,1610612747",2009
90,90,201591,DJ White,1610612760,OKC,23.0,12,5,7,0.417,8.5,2.1,3.4,0.61,0.0,0.0,0.0,0.8,0.8,0.9,0.8,1.1,1.9,0.3,0.3,0.4,0.3,0.1,1.0,0.6,4.9,0.7,0,0,5,"201591,1610612760",2009
91,91,201969,DaJuan Summers,1610612765,DET,22.0,44,13,31,0.295,9.2,1.0,3.0,0.354,0.3,1.0,0.357,0.6,0.9,0.711,0.3,0.7,1.0,0.4,0.4,0.2,0.2,0.3,1.2,0.5,3.0,-2.4,0,0,5,"201969,1610612765",2009
92,92,201161,Daequan Cook,1610612748,MIA,23.0,45,23,22,0.511,15.4,1.8,5.6,0.32,0.9,2.8,0.317,0.5,0.6,0.84,0.2,1.6,1.8,1.0,0.5,0.3,0.2,0.2,1.1,0.4,5.0,-0.3,0,0,5,"201161,1610612748",2009
93,93,2563,Dahntay Jones,1610612754,IND,29.0,76,28,48,0.368,24.9,3.8,8.2,0.461,0.1,0.4,0.125,2.6,3.4,0.77,0.6,2.4,3.0,2.0,1.7,0.5,0.5,0.6,3.1,2.8,10.2,-3.0,1,0,5,"2563,1610612754",2009
